"CnpjBase","CnpjSequencial","CnpjDv","NomeIf","Segmento","CodigoCompe","NomeAgencia","Endereco","Numero","Complemento","Bairro","Cep","MunicipioIbge","Municipio","UF","DataInicio","DDD","Telefone","Posicao"
60701190,736,75,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00745","SAO PAULO/BAIRRO MOEMA","AV.IBIRAPUERA - 2596","","","INDIANOPOLIS","04028-002",3550308,"SAO PAULO","SP","09/06/1976","11","30034828","28/12/2021"
60701190,740,51,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00764","SAO PAULO/ARTUR ALVIM","RUA MACIEL MONTEIRO, 409","","","VILA NHOCUNE","03566-000",3550308,"SAO PAULO","SP","12/07/1976","11","30034828","28/12/2021"
60701190,798,78,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00760","SAO PAULO/SAPOPEMBA","AV. SAPOPEMBA, 8756","","","JD PLANALTO","03988-000",3550308,"SAO PAULO","SP","25/02/1977","11","30034828","28/12/2021"
60701190,800,27,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00757","SAO PAULO/CITY LAPA","RUA BR. DE JUNDIAI, 198","","","LAPA","05073-010",3550308,"SAO PAULO","SP","07/03/1977","11","30034828","28/12/2021"
60701190,801,8,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00776","S.PAULO/BAIRRO S.MATEUS","AV. MATEO BEI 2296","","","CIDADE SÃO MATEUS","03949-200",3550308,"SAO PAULO","SP","08/03/1977","11","30034828","28/12/2021"
60701190,804,50,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00770","SAO PAULO/JD.ARICANDUVA","AV. RIO DAS PEDRAS,","","","JARDIM ARICANDUVA","03452-100",3550308,"SAO PAULO","SP","12/04/1977","11","30034828","28/12/2021"
60701190,809,65,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00762","S.PAULO/MOREIRA BARROS","RUA CONSELHEIRO MOREIRA DE BARROS,409","","","SANTANA","02018-011",3550308,"SAO PAULO","SP","19/04/1977","11","30034828","28/12/2021"
60701190,810,7,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00787","SAO PAULO/CANGAIBA","AV. CANGAIBA, 2650","","","CANGAIBA","03712-001",3550308,"SAO PAULO","SP","19/04/1977","11","30034828","28/12/2021"
60701190,780,49,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00740","SAO PAULO/RUA TUTOIA","RUA TUTOIA - 1160","","","VILA MARIANA","04007-005",3550308,"SAO PAULO","SP","22/12/1976","11","30034828","28/12/2021"
60701190,781,20,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00747","SAO PAULO/VILA GUSTAVO","AV. GUSTAVO ADOLFO, 1050","","","VILA GUSTAVO","02209-001",3550308,"SAO PAULO","SP","25/05/1959","11","30034828","28/12/2021"
60701190,782,0,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00748","SAO PAULO/JACANA","AVENIDA GUAPIRA, 65","","","TUCURUVI","02265-002",3550308,"SAO PAULO","SP","10/01/1977","11","30034828","28/12/2021"
60701190,786,34,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00759","SAO PAUL0/GUAIANAZES","RUA OTELO AUGUSTO RIBEIRO 149","","","GUAIANAZES","08412-000",3550308,"SAO PAULO","SP","19/11/1976","11","30034828","28/12/2021"
60701190,860,68,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00758","SAO PAULO/AFONSO BRAS","RUA AFONSO BRAS, 550","","","NOVA CONCEICAO","04511-001",3550308,"SAO PAULO","SP","25/10/1977","11","30034828","28/12/2021"
60701190,862,20,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00763","S.PAULO/S.MIGUEL PAULISTA","AV. MAL. TITO, 734","","","S.MIGUEL PAULISTA","08010-090",3550308,"SAO PAULO","SP","28/10/1977","11","30034828","28/12/2021"
60701190,825,85,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00761","SAO PAULO/VILA EMA","AV. VILA EMA,","","","VILA EMA","03281-000",3550308,"SAO PAULO","SP","20/06/1977","11","30034828","28/12/2021"
60701190,830,42,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00771","S.PAULO/PQUE.NOVO MUNDO","AL. PRIMEIRO SGTO.BASILIO NOGUEIRA COSTA","","","PARQUE NOVO MUNDO","02186-040",3550308,"SAO PAULO","SP","08/07/1977","11","30034828","28/12/2021"
60701190,854,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00786","SAO PAULO/JD.BONFIGLIOLI","AV. ENG. HEITOR A. EIRAS GARCIA 540","","","VILA GOMES","05588-010",3550308,"SAO PAULO","SP","22/09/1977","11","30034828","28/12/2021"
60701190,857,62,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00767","SAO PAULO/JD.PRUDENCIA","AV.VEREADOR JOAO DE LUCA,","","","JARDIM PRUDENCIA","04381-000",3550308,"SAO PAULO","SP","23/09/1977","11","30034828","28/12/2021"
60701190,871,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00775","SAO PAULO/ACLIMACAO","AV.ACLIMACAO - 651","","","ACLIMACAO","01531-001",3550308,"SAO PAULO","SP","10/01/1978","11","30034828","28/12/2021"
60701190,898,30,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00845","SAO PAULO/JARDIM AMERICA","RUA AUGUSTA, 2575","","","CERQUEIRA CESAR","01413-100",3550308,"SAO PAULO","SP","25/10/1950","11","30034828","28/12/2021"
60701190,937,81,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00844","SAO PAULO/VILA DAS MERCES","AVENIDA PADRE ARLINDO VIEIRA, 1115","","","V.DAS MERCES","04297-000",3550308,"SAO PAULO","SP","08/10/1964","11","30034828","28/12/2021"
60701190,939,43,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00846","SAO PAULO/AV. CUPECE","AV. CUPECE, 2795","","","JARDIM PRUDENCIA","04365-000",3550308,"SAO PAULO","SP","12/03/1958","11","30034828","28/12/2021"
60701190,962,92,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00866","SAO PAULO/PORTAL MORUMBI","AV. DR. GUILHERME DUMONT VILARES, 1269","","LJ. 8A","JARDIM LONDRINA","05640-002",3550308,"SAO PAULO","SP","26/07/1952","11","30034828","28/12/2021"
60701190,1001,50,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","00885","SAO PAULO/CIDADE VARGAS","RUA NELSON FERNANDES","","","CIDADE VARGAS","04319-000",3550308,"SAO PAULO","SP","07/01/1969","11","30034828","28/12/2021"
60701190,1058,95,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01016","SAO PAULO/PERUS","AV. DR. SILVIO DE CAMPOS, 228","","","VILA PERUS","05204-000",3550308,"SAO PAULO","SP","18/03/1983","11","30034828","28/12/2021"
60701190,1071,62,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01192","SAO PAULO/ITAIM PAULISTA","AV. MARECHAL TITO, 4.555","","","S. M PAULISTA","08115-100",3550308,"SAO PAULO","SP","15/03/1952","11","30034828","28/12/2021"
60701190,1078,39,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03748","PERSONNALITÉ BERRINI","RUA ARIZONA, 1467","","","CIDADE MONCOES","04567-003",3550308,"SAO PAULO","SP","17/09/2001","11","30034828","28/12/2021"
60701190,1035,7,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01012","SAO PAULO/EMISSARIO","AV. ANTARTICA, 42","","","BARRA FUNDA","01141-060",3550308,"SAO PAULO","SP","12/05/1964","11","30034828","28/12/2021"
60701190,1041,47,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01011","SAO PAULO/CEAGESP","AV.  DR GASTAO VIDIGAL,","","","VILA LEOPOLDINA","05314-001",3550308,"SAO PAULO","SP","14/11/1977","11","30034828","28/12/2021"
60701190,1202,66,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01553","SAO PAULO/VILA GRANADA","RUA. ITINGUSSU, 69","","","VILA RE","03658-010",3550308,"SAO PAULO","SP","02/12/1985","11","30034828","28/12/2021"
60701190,1289,17,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01000","SAO PAULO/ESTAC.CONCEICAO","AV. ENG ARMANDO ARRUDA PEREIRA, 774","","","PQUE.JABAQUARA","08210-040",3550308,"SAO PAULO","SP","17/03/1986","11","30034828","28/12/2021"
60701190,1327,87,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01003","SAO PAULO/CAPAO REDONDO","ESTRADA DE ITAPECIRICA,","","","CAPÃO REDONDO","05858-001",3550308,"SAO PAULO","SP","02/12/1985","11","30034828","28/12/2021"
60701190,1380,41,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01574","SAO PAULO/IMIRIM","AV. IMIRIM, 1312","","","IMIRIM","02464-100",3550308,"SAO PAULO","SP","06/04/1989","11","30034828","28/12/2021"
60746948,9707,40,"BANCO BRADESCO S.A.","Banco Múltiplo","03929","AGÊNCIA NEXT IV <U+0096> SÃO PAULO, SP.","RUA DOMINGOS SERGIO DOS ANJOS","277","1 ANDAR, SALA 4","JARDIM SANTO ELIAS","05136-170",3550308,"SAO PAULO","SP","20/12/2019","11","39093539","28/12/2021"
60701190,1420,73,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01571","SAO PAULO/JD.MARAJOARA","AV. WASHINGTON LUIZ, 2731","","","SANTO AMARO","04662-003",3550308,"SAO PAULO","SP","18/11/1991","11","30034828","28/12/2021"
60701190,1427,40,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02925","SP/BAIRRO SUMAREZINHO","RUA HEITOR PENTEADO,1.393","","","SUMAREZINHO","05437-001",3550308,"SAO PAULO","SP","10/02/1992","11","30034828","28/12/2021"
60701190,1502,54,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01393","SAO PAULO/VILA DIVA","AV. SAPOPEMBA, 2923","","","VILA DIVA","03345-001",3550308,"SAO PAULO","SP","01/06/1993","11","30034828","28/12/2021"
60701190,1518,11,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01608","S.PAULO/CHAC.STO.ANTONIO","AV.AMERICO BRASILIENSE, 1687","","","CH. SANTO ANTONIO","04715-003",3550308,"SAO PAULO","SP","09/11/1993","11","30034828","28/12/2021"
60701190,1519,0,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01624","SAO PAULO/BAIRRO JAGUARE","AV. CORIFEU DE AZEVEDO MARQUES, 5945","","","VILA LAJEADO","05339-005",3550308,"SAO PAULO","SP","17/11/1993","11","30034828","28/12/2021"
360305,240,46,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00240","BELA VISTA, SP","AVENIDA BRIGADEIRO LUIS ANTONIO, NUM 900","","","BELA VISTA","01318-001",3550308,"SAO PAULO","SP","09/04/1958","11","35211250","28/12/2021"
60701190,1556,47,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01663","SAO PAULO/AV.RIO PEQUENO","AVENIDA DO RIO PEQUENO, 957","","","RIO PEQUENO","05379-000",3550308,"SAO PAULO","SP","01/02/1995","11","30034828","28/12/2021"
60701190,1559,90,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01665","SP/ERMELINO MATARAZZO","PRACA 1º DE MAIO,","","","ERMELINO MATARAZZO","03806-080",3550308,"SAO PAULO","SP","05/04/1995","11","30034828","28/12/2021"
60701190,1561,4,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01661","SP/GIOVANNI GRONCHI","RUA ENGENHEIRO ANTONIO JOVINO, 220","","","VILA ANDRADE","05727-220",3550308,"SAO PAULO","SP","10/05/1995","11","30034828","28/12/2021"
60701190,1574,29,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01684","S.PAULO/BAIRRO VELEIROS","AVENIDA ATLANTICA","","","INTERLAGOS","04772-005",3550308,"SAO PAULO","SP","28/02/1996","11","30034828","28/12/2021"
60701190,1576,90,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01685","S.PAULO/PLANALTO PAULISTA","AV. INDIANOPOLIS, 2360","","","INDIANOPOLIS","04062-002",3550308,"SAO PAULO","SP","06/03/1996","11","30034828","28/12/2021"
60701190,1577,71,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01634","SAO PAULO/CAMPO LIMPO","ESTRADA DO CAMPO LIMPO, 3949","","","PIRAJUSSARA","05787-000",3550308,"SAO PAULO","SP","06/05/1996","11","30034828","28/12/2021"
60701190,1590,49,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02922","SP/VILA SABRINA","PRACA LOURENCO DE BELLIS, 88","","","VILA SABRINA","02138-000",3550308,"SAO PAULO","SP","29/11/1996","11","30034828","28/12/2021"
60701190,1595,53,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01667","SP/M BOI MIRIM","ESTRADA DO M BOI MIRIM, 923","","","JD. DAS FLORES","04905-020",3550308,"SAO PAULO","SP","28/10/1996","11","30034828","28/12/2021"
60701190,1597,15,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01666","SP/LARGO DA CONCORDIA","AVENIDA RANGEL PESTANA, 2.296","","","BRAS","03002-000",3550308,"SAO PAULO","SP","18/11/1996","11","30034828","28/12/2021"
60701190,1598,4,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01662","SP/AV. RICARDO JAFET","RUA ELISA SILVEIRA","","","V STO STEFANO","04152-000",3550308,"SAO PAULO","SP","18/12/1996","11","30034828","28/12/2021"
60701190,1602,17,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02926","SP/AV. PEDROSO DE MORAES","AVENIDA PEDROSO DE MORAES,","","","PINHEIROS","05419-001",3550308,"SAO PAULO","SP","17/01/1997","11","30034828","28/12/2021"
60701190,1603,6,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02944","SP/CHARLES MILLER","AVENIDA PACAEMBU, 1947","","","PACAEMBU","01234-001",3550308,"SAO PAULO","SP","20/01/1997","11","30034828","28/12/2021"
60701190,1568,80,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","01681","SAO PAULO/AV.BANDEIRANTES","AVENIDA DOS BANDEIRANTES, 1856","","","VILA OLIMPIA","04553-002",3550308,"SAO PAULO","SP","24/10/1995","11","30034828","28/12/2021"
360305,241,27,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00241","BELENZINHO, SP","LARGO SAO JOSE DO BELEM, NUM 160","","","BELENZINHO","03057-040",3550308,"SAO PAULO","SP","01/09/1958","11","34759750","28/12/2021"
60701190,1644,76,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04073","SP/NOVA TUTÓIA","RUA TUTOIA, 286","","","VILA MARIANA","04007-001",3550308,"SAO PAULO","SP","15/03/1999","11","30034828","28/12/2021"
60701190,1661,77,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02969","SP/AV.ENG.CAETANO ALVARES","AV. ENGENHEIRO CAETANO ALVARES, 5255","","","IMIRIM","02413-100",3550308,"SAO PAULO","SP","03/05/1999","11","30034828","28/12/2021"
90400888,1785,53,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","04251","SP-VILA OLIMPIA","AV DOS BANDEIRANTES","0585","","VILA OLIMPIA","04553-010",3550308,"SAO PAULO","SP","30/04/2009","11","304688200","28/12/2021"
60701190,1631,51,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02937","SAO PAULO/HELIO PELEGRINO","RUA HELION POVOA, 81","","","VILA OLIMPIA","04546-080",3550308,"SAO PAULO","SP","04/12/1998","11","30034828","28/12/2021"
60701190,1671,49,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03744","PERSONNALITE BRAZ LEME","RUA HENRIQUE BERNARDELLI, 140","","","SANTANA","02013-010",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,1677,34,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03755","PERSONNALITE MOEMA","AV. IBIRAPUERA, 2.102","","","MIRANDOPOLIS","04028-001",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,1681,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03740","PERSONNALITE CENTRO","RUA BOA VISTA, 176","","TÉRREO","CENTRO","01014-000",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,1683,82,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03741","PERSONNALITE PAULISTA","AVENIDA PAULISTA, 1.318","","","BELA VISTA","01310-100",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,1686,25,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03757","PERSONNALITÉ PRAÇA PAN","AV. PROFESSOR FONSECA RODRIGUES, 65","","","ALTO DE PINHEIROS","05461-010",3550308,"SAO PAULO","SP","30/04/1999","11","30034828","28/12/2021"
60701190,1705,22,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","02946","SP/RUA ITAPEVA","RUA ITAPEVA, 260","","","BELA VISTA","01332-000",3550308,"SAO PAULO","SP","14/06/1999","11","30034828","28/12/2021"
60701190,1768,6,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03095","SP/VILA ROMANA","RUA CLELIA, 650","","","VILA ROMANA","05042-000",3550308,"SAO PAULO","SP","29/11/1999","11","30034828","28/12/2021"
60701190,1857,16,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03170","SAO PAULO/DR. ARNALDO","AV. DR. ARNALDO, 2197","","","SUMARE","01255-000",3550308,"SAO PAULO","SP","05/06/2000","11","30034828","28/12/2021"
360305,242,8,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00242","BRAS, SP","LARGO DA CONCORDIA, NUM 211","","","BRAS","03012-010",3550308,"SAO PAULO","SP","01/09/1920","11","26629500","28/12/2021"
60701190,1833,49,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03160","SAO PAULO/AV. NAZARE","AV. NAZARE,","","","IPIRANGA","04263-100",3550308,"SAO PAULO","SP","10/04/2000","11","30034828","28/12/2021"
60701190,1835,0,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03130","SAO PAULO/VILA FUNCHAL","RUA OLIMPÍADAS, 272","","","VILA OLÍMPIA","04551-000",3550308,"SAO PAULO","SP","17/04/2000","11","30034828","28/12/2021"
60701190,1915,20,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","03006","SP/PONTE MORUMBI","AV. MORUMBI, 6901","","","MORUMBI","05650-002",3550308,"SAO PAULO","SP","28/12/2001","11","30034828","28/12/2021"
73622748,2,80,"B&T CORRETORA DE CAMBIO LTDA.","Sociedade Corretora de Câmbio","null","SAO PAULO","AVENIDA PAULISTA","1450","4º ANDAR","BELA VISTA","01310-000",3550308,"SAO PAULO","SP","18/04/1994","11","25047700","28/12/2021"
360305,243,99,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00243","CAMBUCI, SP","RUA CLIMACO BARBOSA, NUM 116","","","CAMBUCI","01523-000",3550308,"SAO PAULO","SP","08/09/1960","11","32998600","28/12/2021"
60701190,2009,60,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04300","SP-METRO BRIGADEIRO","AV. PAULISTA, 459","","","PARAISO","01311-000",3550308,"SAO PAULO","SP","13/05/2002","11","30034828","28/12/2021"
90400888,2509,20,"BANCO SANTANDER (BRASIL) S.A.","Banco Múltiplo","00922","001-0922 JD DA GLORIA-CAP-SP","R DOMINGOS DE MORAIS","2338","0835","VILA MARIANA","01538-001",3550308,"SAO PAULO","SP","28/02/2011","11","59046110","28/12/2021"
60701190,2051,72,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04084","PERSONNALITE JARDINS","RUA PADRE JOAO MANUEL, 498","","","CERQUEIRA CESAR","01411-000",3550308,"SAO PAULO","SP","04/07/2002","11","30034828","28/12/2021"
23511655,1,20,"DEUTSCHE SPARKASSEN LEASING DO BRASIL BANCO MÚLTIPLO S.A.","Banco Múltiplo","null","MATRIZ","AVENIDA PAULISTA, 283","","4º ANDAR","BELA VISTA","01311-000",3550308,"SAO PAULO","SP","04/12/2015","11","49495100","28/12/2021"
60701190,2075,40,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04055","PERSONNALITE VILA NOVA CONCEIÇÃO","RUA JOÃO LOURENÇO, 718","","","VILA NOVA CONCEIÇÃO","04508-031",3550308,"SAO PAULO","SP","18/11/2002","11","30034828","28/12/2021"
60701190,2122,9,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04868","SP/AV. DO ORATÓRIO","AV. DO ORATÓRIO, 4.393","","","JARDIM GUAIRACÁ","03221-200",3550308,"SAO PAULO","SP","19/12/2003","11","30034828","28/12/2021"
360305,269,28,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","00269","BORBA GATO, SP","AVENIDA ADOLFO PINHEIRO, NUM 2019","","","SANTO AMARO","04733-400",3550308,"SAO PAULO","SP","08/01/1963","11","35032300","28/12/2021"
60701190,2202,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","04088","PERSONNALITÉ VILA MARIANA","RUA DOMINGOS DE MORAIS, 2463","","PARTE","VILA MARIANA","04035-000",3550308,"SAO PAULO","SP","25/03/2004","11","30034828","28/12/2021"
34711571,1,56,"VITREO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.","Sociedade Distribuidora de TVM","null","MATRIZ","RUA JOAQUIM FLORIANO, 960","","ANDAR 16 - PARTE","ITAIM BBI","04534-004",3550308,"SAO PAULO","SP","06/01/2020","11","44801030","28/12/2021"
360305,1374,1,"CAIXA ECONOMICA FEDERAL","Caixa Econômica Federal","01374","METRO SANTA CRUZ, SP","RUA DOMINGOS DE MORAIS NUM 2444","","","VILA MARIANA","04036-000",3550308,"SAO PAULO","SP","22/03/1982","11","35031550","28/12/2021"
10749264,2,87,"GDC PARTNERS SERVIÇOS FIDUCIÁRIOS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedade Distribuidora de TVM","00002","GDC PARTNERS SERVIÇOS FIDUCIARIOS DISTRIBUIDORA DE TÍTULOS E","RUA SANTA JUSTINA","","CONJ. 81","VILA OLIMPIA","04545-042",3550308,"SAO PAULO","SP","19/07/2019","11","38180928","28/12/2021"
60701190,2649,34,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06225","PERSONNALITÉ SILVIO ROMERO","PRAÇA SILVIO ROMERO, 219","","","CIDADE MÃE DO CÉU","03323-000",3550308,"SAO PAULO","SP","05/04/2005","11","30034828","28/12/2021"
60701190,2656,63,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06288","SP/NOVA SÃO MIGUEL","AV. PIRES DO RIO, 373","","","VILA AMERICANA","08020-000",3550308,"SAO PAULO","SP","07/11/2005","11","30034828","28/12/2021"
60701190,2637,9,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06065","SP/TERMINAL SÃO MATEUS","PÇ. FELISBERTO FERNANDES DA SILVA, 143/1","","","VILA ESTER","08330-315",3550308,"SAO PAULO","SP","29/12/2004","11","30034828","28/12/2021"
60701190,2657,44,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06307","SP/SANTANA","RUA VOLUNTÁRIOS DA PÁTRIA, 2.392","","","SANTANA","02010-820",3550308,"SAO PAULO","SP","29/06/2005","11","30034828","28/12/2021"
60701190,2660,40,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06315","SP/AV. MUTINGA","AV. MUTINGA, 2.673/2.677","","","JD. SANTO ELIAS","05110-000",3550308,"SAO PAULO","SP","26/08/2005","11","30034828","28/12/2021"
60701190,2669,88,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06330","SP/RUA SENA MADUREIRA","RUA SENA MADUREIRA, 92","","","VILA CLEMENTINO","04021-000",3550308,"SAO PAULO","SP","31/10/2005","11","30034828","28/12/2021"
60701190,2670,11,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06328","SP/METRÔ VILA MARIANA","AV. LINS DE VASCONCELOS, 3.376","","","VILA MARIANA","04112-002",3550308,"SAO PAULO","SP","12/12/2005","11","30034828","28/12/2021"
60701190,2672,83,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06326","SP/AV. ALTINO","AV. PRESIDENTE ALTINO, 791","","","JAGUARÉ","05323-001",3550308,"SAO PAULO","SP","10/10/2005","11","30034828","28/12/2021"
60701190,2674,45,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06420","SP/METRÔ PRAÇA DA ÁRVORE","AV. JABAQUARA, 823/827/829","","","MIRANDÓPOLIS","04045-001",3550308,"SAO PAULO","SP","31/10/2005","11","30034828","28/12/2021"
60701190,2712,5,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06404","SP/SANTA MARCELINA","RUA HARRY DANNENBERG,","","267","VILA CARMOSINA","08270-010",3550308,"SAO PAULO","SP","28/11/2005","11","30034828","28/12/2021"
60701190,2745,73,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06507","SP/JARDIM MIRIAM","AV. CUPECÊ, 5.460","","","CIDADE ADEMAR","04366-001",3550308,"SAO PAULO","SP","29/12/2005","11","30034828","28/12/2021"
60701190,2748,16,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06508","SP/AV. RIO DAS PEDRAS","AV. RIO DAS PEDRAS, 400/440/442","","","JARDIM ARICANDUVA","03452-000",3550308,"SAO PAULO","SP","27/12/2005","11","30034828","28/12/2021"
60701190,2730,97,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06453","SP/VILA CURUÇA","AV. MARECHAL TITO, 3.326","","","JARDIM MIRAGAIA","08115-000",3550308,"SAO PAULO","SP","24/11/2005","11","30034828","28/12/2021"
60701190,2734,10,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06502","SP/EMÍLIO CARLOS","AV. DEP. EMÍLIO CARLOS, 1.694/1.682/","","1.688/1.692","LIMÃO","02721-100",3550308,"SAO PAULO","SP","06/03/2006","11","30034828","28/12/2021"
60701190,2796,13,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06646","SP/BAIRRO MANDAQUI","AV. ZUMKELLER, 487/489","","","PARQUE MANDAQUI","02420-000",3550308,"SAO PAULO","SP","27/03/2006","11","30034828","28/12/2021"
60701190,2769,40,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","06764","SP/VILA NHOCUNÉ","AV. DR. PEREIRA VERGUEIRO, S/Nº","","","VILA NHOCUNÉ","03563-000",3550308,"SAO PAULO","SP","05/05/2006","11","30034828","28/12/2021"
60701190,2770,84,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05586","SP/VILA JACUÍ","AV. TEN. LAUDELINO F. DO AMARAL, 559","","","VILA JACUI","08060-000",3550308,"SAO PAULO","SP","13/09/2006","11","30034828","28/12/2021"
60701190,2775,99,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05575","SP/VILA BUENOS AIRES","AV. SÃO MIGUEL, S/Nº","","","VILA MARIETA","03619-100",3550308,"SAO PAULO","SP","15/03/2006","11","30034828","28/12/2021"
60701190,2781,37,"ITAÚ UNIBANCO S.A.","Banco Múltiplo","05651","SP/RUA PEDRO VICENTE","RUA PEDRO VICENTE, 326/332","","","LUZ","01109-010",3550308,"SAO PAULO","SP","10/02/2006","11","30034828","28/12/2021"
